timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,val_loss
2026-02-20T15:13:51.681733,9100,3.955276,52.21,2.000000e-04,25930,223641600,0.2236,2.3957,
2026-02-20T15:14:36.608947,9150,3.979593,53.50,2.000000e-04,25938,224870400,0.2249,2.4082,
2026-02-20T15:15:21.710165,9200,3.966309,52.79,2.000000e-04,25945,226099200,0.2261,2.4208,
2026-02-20T15:16:06.768719,9250,3.954922,52.19,2.000000e-04,25951,227328000,0.2273,2.4333,
2026-02-20T15:16:51.870491,9300,3.945510,51.70,2.000000e-04,25958,228556800,0.2286,2.4458,
2026-02-20T15:17:37.086465,9350,3.939781,51.41,2.000000e-04,25964,229785600,0.2298,2.4584,
2026-02-20T15:18:22.197440,9400,3.963976,52.67,2.000000e-04,25971,231014400,0.2310,2.4709,
2026-02-20T15:19:07.291985,9450,3.973805,53.19,2.000000e-04,25977,232243200,0.2322,2.4834,
2026-02-20T15:19:52.553306,9500,3.931078,50.96,2.000000e-04,25983,233472000,0.2335,2.4960,
2026-02-20T15:19:53.717037,9500,3.931078,50.96,2.000000e-04,25980,233472000,0.2335,2.4963,3.840415
2026-02-20T15:20:43.057608,9550,3.910342,49.92,2.000000e-04,25974,234700800,0.2347,2.5100,
2026-02-20T15:21:28.112044,9600,3.905509,49.68,2.000000e-04,25980,235929600,0.2359,2.5225,
2026-02-20T15:22:13.358018,9650,3.916503,50.22,2.000000e-04,25986,237158400,0.2372,2.5351,
2026-02-20T15:22:58.581897,9700,3.923317,50.57,2.000000e-04,25992,238387200,0.2384,2.5477,
2026-02-20T15:23:44.172361,9750,3.917953,50.30,2.000000e-04,25997,239616000,0.2396,2.5603,
2026-02-20T15:24:29.479691,9800,3.943897,51.62,2.000000e-04,26002,240844800,0.2408,2.5729,
2026-02-20T15:25:14.653747,9850,3.959902,52.45,2.000000e-04,26008,242073600,0.2421,2.5855,
2026-02-20T15:25:59.938744,9900,3.942849,51.57,2.000000e-04,26013,243302400,0.2433,2.5980,
2026-02-20T15:26:45.371518,9950,3.912869,50.04,2.000000e-04,26018,244531200,0.2445,2.6107,
2026-02-20T15:27:30.564284,10000,3.895020,49.16,2.000000e-04,26024,245760000,0.2458,2.6232,
2026-02-20T15:27:31.736070,10000,3.895020,49.16,2.000000e-04,26021,245760000,0.2458,2.6235,3.831600
2026-02-20T15:28:55.402553,10050,3.893198,49.07,2.000000e-04,25921,246988800,0.2470,2.6468,
