timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,elapsed_hours
2026-02-20T02:14:49.525992,6550,1.757401,5.80,4.836217e-05,26380,160972800,1.6950
2026-02-20T02:15:35.089671,6600,1.704621,5.50,4.833532e-05,26385,162201600,1.7077
2026-02-20T02:16:20.563455,6650,1.711809,5.54,4.830827e-05,26389,163430400,1.7203
2026-02-20T02:17:06.269822,6700,1.761309,5.82,4.828100e-05,26393,164659200,1.7330
2026-02-20T02:17:51.959418,6750,1.759939,5.81,4.825352e-05,26397,165888000,1.7457
2026-02-20T02:18:37.584482,6800,1.729802,5.64,4.822584e-05,26400,167116800,1.7584
2026-02-20T02:19:23.212802,6850,1.705295,5.50,4.819794e-05,26404,168345600,1.7710
2026-02-20T02:20:08.795893,6900,1.699663,5.47,4.816984e-05,26408,169574400,1.7837
2026-02-20T02:20:54.649185,6950,1.642744,5.17,4.814153e-05,26411,170803200,1.7964
2026-02-20T02:21:40.420013,7000,1.645468,5.18,4.811301e-05,26414,172032000,1.8091
2026-02-20T02:22:37.205108,7050,1.712370,5.54,4.808429e-05,26373,173260800,1.8249
2026-02-20T02:23:22.939980,7100,1.765536,5.84,4.805535e-05,26376,174489600,1.8376
2026-02-20T02:24:08.769056,7150,1.807306,6.09,4.802621e-05,26379,175718400,1.8503
2026-02-20T02:24:54.531481,7200,1.766574,5.85,4.799687e-05,26382,176947200,1.8631
2026-02-20T02:25:40.451269,7250,1.770424,5.87,4.796731e-05,26385,178176000,1.8758
2026-02-20T02:26:26.246310,7300,1.809424,6.11,4.793755e-05,26388,179404800,1.8885
2026-02-20T02:27:12.126100,7350,1.763568,5.83,4.790759e-05,26391,180633600,1.9013
2026-02-20T02:27:58.185316,7400,1.710209,5.53,4.787742e-05,26393,181862400,1.9141
2026-02-20T02:28:44.101881,7450,1.715010,5.56,4.784704e-05,26395,183091200,1.9268
2026-02-20T02:29:29.872761,7500,1.735754,5.67,4.781646e-05,26398,184320000,1.9395
2026-02-20T02:30:15.191803,7550,1.705965,5.51,4.778568e-05,26403,185548800,1.9521
2026-02-20T02:31:00.444898,7600,1.707912,5.52,4.775469e-05,26407,186777600,1.9647
2026-02-20T02:31:45.523785,7650,1.781833,5.94,4.772349e-05,26413,188006400,1.9772
2026-02-20T02:32:30.640701,7700,1.786857,5.97,4.769209e-05,26418,189235200,1.9898
2026-02-20T02:33:15.844376,7750,1.726903,5.62,4.766049e-05,26423,190464000,2.0023
2026-02-20T02:34:01.088089,7800,1.718541,5.58,4.762869e-05,26427,191692800,2.0149
2026-02-20T02:34:46.226614,7850,1.720025,5.58,4.759668e-05,26432,192921600,2.0274
2026-02-20T02:35:31.508871,7900,1.749045,5.75,4.756448e-05,26437,194150400,2.0400
2026-02-20T02:36:16.870771,7950,1.792754,6.01,4.753206e-05,26441,195379200,2.0526
2026-02-20T02:37:02.175668,8000,1.771536,5.88,4.749945e-05,26445,196608000,2.0652
2026-02-20T02:37:57.582028,8050,1.791631,6.00,4.746664e-05,26413,197836800,2.0806
2026-02-20T02:38:42.778448,8100,1.832575,6.25,4.743362e-05,26418,199065600,2.0931
2026-02-20T02:39:28.111534,8150,1.770751,5.88,4.740041e-05,26422,200294400,2.1057
2026-02-20T02:40:13.435223,8200,1.743983,5.72,4.736699e-05,26426,201523200,2.1183
2026-02-20T02:40:58.832803,8250,1.727015,5.62,4.733338e-05,26430,202752000,2.1309
2026-02-20T02:41:44.138863,8300,1.731078,5.65,4.729956e-05,26434,203980800,2.1435
2026-02-20T02:42:29.572948,8350,1.747009,5.74,4.726554e-05,26438,205209600,2.1561
2026-02-20T02:43:14.985260,8400,1.759190,5.81,4.723133e-05,26441,206438400,2.1687
2026-02-20T02:44:00.514125,8450,1.758763,5.81,4.719692e-05,26444,207667200,2.1814
2026-02-20T02:44:45.917230,8500,1.701451,5.48,4.716231e-05,26448,208896000,2.1940
2026-02-20T02:45:31.360838,8550,1.734166,5.66,4.712750e-05,26451,210124800,2.2066
2026-02-20T02:46:16.835887,8600,1.785407,5.96,4.709249e-05,26455,211353600,2.2193
2026-02-20T02:47:02.366438,8650,1.773405,5.89,4.705728e-05,26458,212582400,2.2319
2026-02-20T02:47:47.734617,8700,1.743719,5.72,4.702188e-05,26461,213811200,2.2445
2026-02-20T02:48:33.201638,8750,1.715589,5.56,4.698629e-05,26464,215040000,2.2571
2026-02-20T02:49:18.667785,8800,1.685953,5.40,4.695049e-05,26467,216268800,2.2698
2026-02-20T02:50:03.956892,8850,1.680459,5.37,4.691450e-05,26471,217497600,2.2823
2026-02-20T02:50:49.303891,8900,1.678952,5.36,4.687832e-05,26474,218726400,2.2949
2026-02-20T02:51:34.501249,8950,1.698463,5.47,4.684194e-05,26478,219955200,2.3075
2026-02-20T02:52:19.639913,9000,1.752852,5.77,4.680536e-05,26482,221184000,2.3200
2026-02-20T02:53:15.818727,9050,1.762760,5.83,4.676859e-05,26452,222412800,2.3356
2026-02-20T02:54:00.894766,9100,1.762321,5.83,4.673163e-05,26456,223641600,2.3482
2026-02-20T02:54:46.004844,9150,1.713381,5.55,4.669447e-05,26460,224870400,2.3607
2026-02-20T02:55:31.190673,9200,1.691574,5.43,4.665712e-05,26464,226099200,2.3732
2026-02-20T02:56:16.445384,9250,1.747632,5.74,4.661958e-05,26468,227328000,2.3858
2026-02-20T02:57:01.706219,9300,1.774877,5.90,4.658184e-05,26471,228556800,2.3984
2026-02-20T02:57:46.893939,9350,1.774122,5.90,4.654391e-05,26475,229785600,2.4109
2026-02-20T02:58:32.041740,9400,1.719642,5.58,4.650579e-05,26479,231014400,2.4235
2026-02-20T02:59:17.281649,9450,1.678149,5.36,4.646748e-05,26482,232243200,2.4360
2026-02-20T03:00:02.517393,9500,1.718459,5.58,4.642898e-05,26486,233472000,2.4486
2026-02-20T03:00:47.790648,9550,1.743544,5.72,4.639028e-05,26489,234700800,2.4612
2026-02-20T03:01:33.158010,9600,1.750468,5.76,4.635140e-05,26492,235929600,2.4738
2026-02-20T03:02:18.469585,9650,1.765539,5.84,4.631233e-05,26495,237158400,2.4864
2026-02-20T03:03:03.898674,9700,1.732197,5.65,4.627306e-05,26498,238387200,2.4990
2026-02-20T03:03:49.207636,9750,1.729962,5.64,4.623361e-05,26501,239616000,2.5116
2026-02-20T03:04:34.637454,9800,1.735699,5.67,4.619397e-05,26504,240844800,2.5242
2026-02-20T03:05:20.076863,9850,1.736139,5.68,4.615414e-05,26507,242073600,2.5368
2026-02-20T03:06:05.422946,9900,1.754216,5.78,4.611413e-05,26510,243302400,2.5494
2026-02-20T03:06:50.668124,9950,1.769190,5.87,4.607392e-05,26513,244531200,2.5620
