timestamp,step,loss,perplexity,learning_rate,tokens_per_sec,tokens_total,tokens_billions,elapsed_hours,phase
2026-02-18T23:40:02.120602,64300,3.193704,24.38,1.893355e-04,25331,1580236800,1.5802,17.3288,training_v2
2026-02-18T23:40:46.877452,64350,3.203960,24.63,1.893188e-04,25332,1581465600,1.5815,17.3413,training_v2
2026-02-18T23:41:31.675730,64400,3.221537,25.07,1.893020e-04,25334,1582694400,1.5827,17.3537,training_v2
2026-02-18T23:42:16.391021,64450,3.287776,26.78,1.892852e-04,25335,1583923200,1.5839,17.3661,training_v2
2026-02-18T23:43:01.141335,64500,3.352664,28.58,1.892684e-04,25337,1585152000,1.5852,17.3786,training_v2
2026-02-18T23:43:49.027171,64550,3.353946,28.62,1.892515e-04,25337,1586380800,1.5864,17.3919,training_v2
2026-02-18T23:44:33.615539,64600,3.381169,29.41,1.892347e-04,25339,1587609600,1.5876,17.4042,training_v2
2026-02-18T23:45:18.220302,64650,3.371822,29.13,1.892178e-04,25340,1588838400,1.5888,17.4166,training_v2
2026-02-18T23:46:02.997325,64700,3.343800,28.33,1.892010e-04,25342,1590067200,1.5901,17.4291,training_v2
2026-02-18T23:46:47.917677,64750,3.355232,28.65,1.891841e-04,25343,1591296000,1.5913,17.4416,training_v2
2026-02-18T23:47:32.804413,64800,3.349825,28.50,1.891672e-04,25345,1592524800,1.5925,17.4540,training_v2
2026-02-18T23:48:17.724008,64850,3.350339,28.51,1.891503e-04,25346,1593753600,1.5938,17.4665,training_v2
2026-02-18T23:49:02.661905,64900,3.357279,28.71,1.891334e-04,25348,1594982400,1.5950,17.4790,training_v2
2026-02-18T23:49:47.632884,64950,3.371611,29.13,1.891165e-04,25349,1596211200,1.5962,17.4915,training_v2
2026-02-18T23:50:32.604597,65000,3.354903,28.64,1.890995e-04,25350,1597440000,1.5974,17.5040,training_v2
2026-02-18T23:51:56.225381,65050,3.312240,27.45,1.890826e-04,25336,1598668800,1.5987,17.5272,training_v2
2026-02-18T23:52:40.756418,65100,3.316790,27.57,1.890656e-04,25338,1599897600,1.5999,17.5396,training_v2
2026-02-18T23:53:25.367527,65150,3.340140,28.22,1.890486e-04,25339,1601126400,1.6011,17.5520,training_v2
2026-02-18T23:54:10.066850,65200,3.336079,28.11,1.890317e-04,25341,1602355200,1.6024,17.5644,training_v2
2026-02-18T23:54:54.892676,65250,3.270900,26.34,1.890147e-04,25342,1603584000,1.6036,17.5768,training_v2
2026-02-18T23:55:39.712548,65300,3.209318,24.76,1.889976e-04,25344,1604812800,1.6048,17.5893,training_v2
2026-02-18T23:56:24.475611,65350,3.208183,24.73,1.889806e-04,25345,1606041600,1.6060,17.6017,training_v2
2026-02-18T23:57:09.266972,65400,3.249774,25.78,1.889636e-04,25347,1607270400,1.6073,17.6142,training_v2
2026-02-18T23:57:53.934644,65450,3.238537,25.50,1.889465e-04,25348,1608499200,1.6085,17.6266,training_v2
2026-02-18T23:58:38.628245,65500,3.253384,25.88,1.889295e-04,25350,1609728000,1.6097,17.6390,training_v2
2026-02-18T23:59:26.663689,65550,3.342437,28.29,1.889124e-04,25350,1610956800,1.6110,17.6523,training_v2
2026-02-19T00:00:11.226760,65600,3.363183,28.88,1.888953e-04,25352,1612185600,1.6122,17.6647,training_v2
2026-02-19T00:00:55.759683,65650,3.327424,27.87,1.888782e-04,25353,1613414400,1.6134,17.6771,training_v2
2026-02-19T00:01:40.405547,65700,3.375032,29.23,1.888611e-04,25355,1614643200,1.6146,17.6895,training_v2
2026-02-19T00:02:25.140577,65750,3.397741,29.90,1.888440e-04,25356,1615872000,1.6159,17.7019,training_v2
2026-02-19T00:03:10.013970,65800,3.350348,28.51,1.888268e-04,25358,1617100800,1.6171,17.7144,training_v2
